instrument_token,tradingsymbol,name,expiry,strike,instrument_type,lot_size,tick_size
13628674,BANKNIFTY26JAN65200PE,BANKNIFTY,2026-01-27,65200.0,PE,30,0.05
13627394,BANKNIFTY26JAN65100CE,BANKNIFTY,2026-01-27,65100.0,CE,30,0.05
13627650,BANKNIFTY26JAN65100PE,BANKNIFTY,2026-01-27,65100.0,PE,30,0.05
13626882,BANKNIFTY26JAN65000CE,BANKNIFTY,2026-01-27,65000.0,CE,30,0.05
13627138,BANKNIFTY26JAN65000PE,BANKNIFTY,2026-01-27,65000.0,PE,30,0.05
13620482,BANKNIFTY26JAN64900CE,BANKNIFTY,2026-01-27,64900.0,CE,30,0.05
13620738,BANKNIFTY26JAN64900PE,BANKNIFTY,2026-01-27,64900.0,PE,30,0.05
13619970,BANKNIFTY26JAN64800CE,BANKNIFTY,2026-01-27,64800.0,CE,30,0.05
13620226,BANKNIFTY26JAN64800PE,BANKNIFTY,2026-01-27,64800.0,PE,30,0.05
13618946,BANKNIFTY26JAN64700CE,BANKNIFTY,2026-01-27,64700.0,CE,30,0.05
13619202,BANKNIFTY26JAN64700PE,BANKNIFTY,2026-01-27,64700.0,PE,30,0.05
13617154,BANKNIFTY26JAN64600CE,BANKNIFTY,2026-01-27,64600.0,CE,30,0.05
13617410,BANKNIFTY26JAN64600PE,BANKNIFTY,2026-01-27,64600.0,PE,30,0.05
13616386,BANKNIFTY26JAN64500CE,BANKNIFTY,2026-01-27,64500.0,CE,30,0.05
13616642,BANKNIFTY26JAN64500PE,BANKNIFTY,2026-01-27,64500.0,PE,30,0.05
13615874,BANKNIFTY26JAN64400CE,BANKNIFTY,2026-01-27,64400.0,CE,30,0.05
13616130,BANKNIFTY26JAN64400PE,BANKNIFTY,2026-01-27,64400.0,PE,30,0.05
13615362,BANKNIFTY26JAN64300CE,BANKNIFTY,2026-01-27,64300.0,CE,30,0.05
13615618,BANKNIFTY26JAN64300PE,BANKNIFTY,2026-01-27,64300.0,PE,30,0.05
13612802,BANKNIFTY26JAN64200CE,BANKNIFTY,2026-01-27,64200.0,CE,30,0.05
13613058,BANKNIFTY26JAN64200PE,BANKNIFTY,2026-01-27,64200.0,PE,30,0.05
13612290,BANKNIFTY26JAN64100CE,BANKNIFTY,2026-01-27,64100.0,CE,30,0.05
13612546,BANKNIFTY26JAN64100PE,BANKNIFTY,2026-01-27,64100.0,PE,30,0.05
13611778,BANKNIFTY26JAN64000CE,BANKNIFTY,2026-01-27,64000.0,CE,30,0.05
13612034,BANKNIFTY26JAN64000PE,BANKNIFTY,2026-01-27,64000.0,PE,30,0.05
13611266,BANKNIFTY26JAN63900CE,BANKNIFTY,2026-01-27,63900.0,CE,30,0.05
13611522,BANKNIFTY26JAN63900PE,BANKNIFTY,2026-01-27,63900.0,PE,30,0.05
13610242,BANKNIFTY26JAN63800CE,BANKNIFTY,2026-01-27,63800.0,CE,30,0.05
13610498,BANKNIFTY26JAN63800PE,BANKNIFTY,2026-01-27,63800.0,PE,30,0.05
13609730,BANKNIFTY26JAN63700CE,BANKNIFTY,2026-01-27,63700.0,CE,30,0.05
13609986,BANKNIFTY26JAN63700PE,BANKNIFTY,2026-01-27,63700.0,PE,30,0.05
13609218,BANKNIFTY26JAN63600CE,BANKNIFTY,2026-01-27,63600.0,CE,30,0.05
13609474,BANKNIFTY26JAN63600PE,BANKNIFTY,2026-01-27,63600.0,PE,30,0.05
13608706,BANKNIFTY26JAN63500CE,BANKNIFTY,2026-01-27,63500.0,CE,30,0.05
13608962,BANKNIFTY26JAN63500PE,BANKNIFTY,2026-01-27,63500.0,PE,30,0.05
13606914,BANKNIFTY26JAN63400CE,BANKNIFTY,2026-01-27,63400.0,CE,30,0.05
13607426,BANKNIFTY26JAN63400PE,BANKNIFTY,2026-01-27,63400.0,PE,30,0.05
13606402,BANKNIFTY26JAN63300CE,BANKNIFTY,2026-01-27,63300.0,CE,30,0.05
13606658,BANKNIFTY26JAN63300PE,BANKNIFTY,2026-01-27,63300.0,PE,30,0.05
13603586,BANKNIFTY26JAN63200CE,BANKNIFTY,2026-01-27,63200.0,CE,30,0.05
13606146,BANKNIFTY26JAN63200PE,BANKNIFTY,2026-01-27,63200.0,PE,30,0.05
13602818,BANKNIFTY26JAN63100CE,BANKNIFTY,2026-01-27,63100.0,CE,30,0.05
13603330,BANKNIFTY26JAN63100PE,BANKNIFTY,2026-01-27,63100.0,PE,30,0.05
13602306,BANKNIFTY26JAN63000CE,BANKNIFTY,2026-01-27,63000.0,CE,30,0.05
13602562,BANKNIFTY26JAN63000PE,BANKNIFTY,2026-01-27,63000.0,PE,30,0.05
13601794,BANKNIFTY26JAN62900CE,BANKNIFTY,2026-01-27,62900.0,CE,30,0.05
13602050,BANKNIFTY26JAN62900PE,BANKNIFTY,2026-01-27,62900.0,PE,30,0.05
13599234,BANKNIFTY26JAN62800CE,BANKNIFTY,2026-01-27,62800.0,CE,30,0.05
13601538,BANKNIFTY26JAN62800PE,BANKNIFTY,2026-01-27,62800.0,PE,30,0.05
13594882,BANKNIFTY26JAN62700CE,BANKNIFTY,2026-01-27,62700.0,CE,30,0.05
13598978,BANKNIFTY26JAN62700PE,BANKNIFTY,2026-01-27,62700.0,PE,30,0.05
13590274,BANKNIFTY26JAN62600CE,BANKNIFTY,2026-01-27,62600.0,CE,30,0.05
13594626,BANKNIFTY26JAN62600PE,BANKNIFTY,2026-01-27,62600.0,PE,30,0.05
13586178,BANKNIFTY26JAN62500CE,BANKNIFTY,2026-01-27,62500.0,CE,30,0.05
13590018,BANKNIFTY26JAN62500PE,BANKNIFTY,2026-01-27,62500.0,PE,30,0.05
13585410,BANKNIFTY26JAN62400CE,BANKNIFTY,2026-01-27,62400.0,CE,30,0.05
13585666,BANKNIFTY26JAN62400PE,BANKNIFTY,2026-01-27,62400.0,PE,30,0.05
13584642,BANKNIFTY26JAN62300CE,BANKNIFTY,2026-01-27,62300.0,CE,30,0.05
13584898,BANKNIFTY26JAN62300PE,BANKNIFTY,2026-01-27,62300.0,PE,30,0.05
13584130,BANKNIFTY26JAN62200CE,BANKNIFTY,2026-01-27,62200.0,CE,30,0.05
13584386,BANKNIFTY26JAN62200PE,BANKNIFTY,2026-01-27,62200.0,PE,30,0.05
13583618,BANKNIFTY26JAN62100CE,BANKNIFTY,2026-01-27,62100.0,CE,30,0.05
13583874,BANKNIFTY26JAN62100PE,BANKNIFTY,2026-01-27,62100.0,PE,30,0.05
13583106,BANKNIFTY26JAN62000CE,BANKNIFTY,2026-01-27,62000.0,CE,30,0.05
13583362,BANKNIFTY26JAN62000PE,BANKNIFTY,2026-01-27,62000.0,PE,30,0.05
13582594,BANKNIFTY26JAN61900CE,BANKNIFTY,2026-01-27,61900.0,CE,30,0.05
13582850,BANKNIFTY26JAN61900PE,BANKNIFTY,2026-01-27,61900.0,PE,30,0.05
13582082,BANKNIFTY26JAN61800CE,BANKNIFTY,2026-01-27,61800.0,CE,30,0.05
13582338,BANKNIFTY26JAN61800PE,BANKNIFTY,2026-01-27,61800.0,PE,30,0.05
13581058,BANKNIFTY26JAN61700CE,BANKNIFTY,2026-01-27,61700.0,CE,30,0.05
13581314,BANKNIFTY26JAN61700PE,BANKNIFTY,2026-01-27,61700.0,PE,30,0.05
13580546,BANKNIFTY26JAN61600CE,BANKNIFTY,2026-01-27,61600.0,CE,30,0.05
13580802,BANKNIFTY26JAN61600PE,BANKNIFTY,2026-01-27,61600.0,PE,30,0.05
13580034,BANKNIFTY26JAN61500CE,BANKNIFTY,2026-01-27,61500.0,CE,30,0.05
13580290,BANKNIFTY26JAN61500PE,BANKNIFTY,2026-01-27,61500.0,PE,30,0.05
13579522,BANKNIFTY26JAN61400CE,BANKNIFTY,2026-01-27,61400.0,CE,30,0.05
13579778,BANKNIFTY26JAN61400PE,BANKNIFTY,2026-01-27,61400.0,PE,30,0.05
13579010,BANKNIFTY26JAN61300CE,BANKNIFTY,2026-01-27,61300.0,CE,30,0.05
13579266,BANKNIFTY26JAN61300PE,BANKNIFTY,2026-01-27,61300.0,PE,30,0.05
13578498,BANKNIFTY26JAN61200CE,BANKNIFTY,2026-01-27,61200.0,CE,30,0.05
13578754,BANKNIFTY26JAN61200PE,BANKNIFTY,2026-01-27,61200.0,PE,30,0.05
13577986,BANKNIFTY26JAN61100CE,BANKNIFTY,2026-01-27,61100.0,CE,30,0.05
13578242,BANKNIFTY26JAN61100PE,BANKNIFTY,2026-01-27,61100.0,PE,30,0.05
13577218,BANKNIFTY26JAN61000CE,BANKNIFTY,2026-01-27,61000.0,CE,30,0.05
13577474,BANKNIFTY26JAN61000PE,BANKNIFTY,2026-01-27,61000.0,PE,30,0.05
13576450,BANKNIFTY26JAN60900CE,BANKNIFTY,2026-01-27,60900.0,CE,30,0.05
13576706,BANKNIFTY26JAN60900PE,BANKNIFTY,2026-01-27,60900.0,PE,30,0.05
13575938,BANKNIFTY26JAN60800CE,BANKNIFTY,2026-01-27,60800.0,CE,30,0.05
13576194,BANKNIFTY26JAN60800PE,BANKNIFTY,2026-01-27,60800.0,PE,30,0.05
13573122,BANKNIFTY26JAN60700CE,BANKNIFTY,2026-01-27,60700.0,CE,30,0.05
13294082,BANKNIFTY26JAN59100CE,BANKNIFTY,2026-01-27,59100.0,CE,30,0.05
13297410,BANKNIFTY26JAN59100PE,BANKNIFTY,2026-01-27,59100.0,PE,30,0.05
13290498,BANKNIFTY26JAN59000CE,BANKNIFTY,2026-01-27,59000.0,CE,30,0.05
13293314,BANKNIFTY26JAN59000PE,BANKNIFTY,2026-01-27,59000.0,PE,30,0.05
13289986,BANKNIFTY26JAN58900CE,BANKNIFTY,2026-01-27,58900.0,CE,30,0.05
13290242,BANKNIFTY26JAN58900PE,BANKNIFTY,2026-01-27,58900.0,PE,30,0.05
13283330,BANKNIFTY26JAN58800CE,BANKNIFTY,2026-01-27,58800.0,CE,30,0.05
13289218,BANKNIFTY26JAN58800PE,BANKNIFTY,2026-01-27,58800.0,PE,30,0.05
13278210,BANKNIFTY26JAN58700CE,BANKNIFTY,2026-01-27,58700.0,CE,30,0.05
13283074,BANKNIFTY26JAN58700PE,BANKNIFTY,2026-01-27,58700.0,PE,30,0.05
13275650,BANKNIFTY26JAN58600CE,BANKNIFTY,2026-01-27,58600.0,CE,30,0.05
13277954,BANKNIFTY26JAN58600PE,BANKNIFTY,2026-01-27,58600.0,PE,30,0.05
13263362,BANKNIFTY26JAN58500CE,BANKNIFTY,2026-01-27,58500.0,CE,30,0.05
13275394,BANKNIFTY26JAN58500PE,BANKNIFTY,2026-01-27,58500.0,PE,30,0.05
13262850,BANKNIFTY26JAN58400CE,BANKNIFTY,2026-01-27,58400.0,CE,30,0.05
13263106,BANKNIFTY26JAN58400PE,BANKNIFTY,2026-01-27,58400.0,PE,30,0.05
13262338,BANKNIFTY26JAN58300CE,BANKNIFTY,2026-01-27,58300.0,CE,30,0.05
13262594,BANKNIFTY26JAN58300PE,BANKNIFTY,2026-01-27,58300.0,PE,30,0.05
13261826,BANKNIFTY26JAN58200CE,BANKNIFTY,2026-01-27,58200.0,CE,30,0.05
13262082,BANKNIFTY26JAN58200PE,BANKNIFTY,2026-01-27,58200.0,PE,30,0.05
13261314,BANKNIFTY26JAN58100CE,BANKNIFTY,2026-01-27,58100.0,CE,30,0.05
13261570,BANKNIFTY26JAN58100PE,BANKNIFTY,2026-01-27,58100.0,PE,30,0.05
13260802,BANKNIFTY26JAN58000CE,BANKNIFTY,2026-01-27,58000.0,CE,30,0.05
13261058,BANKNIFTY26JAN58000PE,BANKNIFTY,2026-01-27,58000.0,PE,30,0.05
13260290,BANKNIFTY26JAN57900CE,BANKNIFTY,2026-01-27,57900.0,CE,30,0.05
13260546,BANKNIFTY26JAN57900PE,BANKNIFTY,2026-01-27,57900.0,PE,30,0.05
13259266,BANKNIFTY26JAN57800CE,BANKNIFTY,2026-01-27,57800.0,CE,30,0.05
13260034,BANKNIFTY26JAN57800PE,BANKNIFTY,2026-01-27,57800.0,PE,30,0.05
13258754,BANKNIFTY26JAN57700CE,BANKNIFTY,2026-01-27,57700.0,CE,30,0.05
13259010,BANKNIFTY26JAN57700PE,BANKNIFTY,2026-01-27,57700.0,PE,30,0.05
13258242,BANKNIFTY26JAN57600CE,BANKNIFTY,2026-01-27,57600.0,CE,30,0.05
13258498,BANKNIFTY26JAN57600PE,BANKNIFTY,2026-01-27,57600.0,PE,30,0.05
13257730,BANKNIFTY26JAN57500CE,BANKNIFTY,2026-01-27,57500.0,CE,30,0.05
13257986,BANKNIFTY26JAN57500PE,BANKNIFTY,2026-01-27,57500.0,PE,30,0.05
13257218,BANKNIFTY26JAN57400CE,BANKNIFTY,2026-01-27,57400.0,CE,30,0.05
13257474,BANKNIFTY26JAN57400PE,BANKNIFTY,2026-01-27,57400.0,PE,30,0.05
13256706,BANKNIFTY26JAN57300CE,BANKNIFTY,2026-01-27,57300.0,CE,30,0.05
13256962,BANKNIFTY26JAN57300PE,BANKNIFTY,2026-01-27,57300.0,PE,30,0.05
13256194,BANKNIFTY26JAN57200CE,BANKNIFTY,2026-01-27,57200.0,CE,30,0.05
13256450,BANKNIFTY26JAN57200PE,BANKNIFTY,2026-01-27,57200.0,PE,30,0.05
13255682,BANKNIFTY26JAN57100CE,BANKNIFTY,2026-01-27,57100.0,CE,30,0.05
13255938,BANKNIFTY26JAN57100PE,BANKNIFTY,2026-01-27,57100.0,PE,30,0.05
13255170,BANKNIFTY26JAN57000CE,BANKNIFTY,2026-01-27,57000.0,CE,30,0.05
13255426,BANKNIFTY26JAN57000PE,BANKNIFTY,2026-01-27,57000.0,PE,30,0.05
13254658,BANKNIFTY26JAN56900CE,BANKNIFTY,2026-01-27,56900.0,CE,30,0.05
13254914,BANKNIFTY26JAN56900PE,BANKNIFTY,2026-01-27,56900.0,PE,30,0.05
13211650,BANKNIFTY26JAN56800CE,BANKNIFTY,2026-01-27,56800.0,CE,30,0.05
13254402,BANKNIFTY26JAN56800PE,BANKNIFTY,2026-01-27,56800.0,PE,30,0.05
13210114,BANKNIFTY26JAN56700CE,BANKNIFTY,2026-01-27,56700.0,CE,30,0.05
13211394,BANKNIFTY26JAN56700PE,BANKNIFTY,2026-01-27,56700.0,PE,30,0.05
13207554,BANKNIFTY26JAN56600CE,BANKNIFTY,2026-01-27,56600.0,CE,30,0.05
13209858,BANKNIFTY26JAN56600PE,BANKNIFTY,2026-01-27,56600.0,PE,30,0.05
13200386,BANKNIFTY26JAN56500CE,BANKNIFTY,2026-01-27,56500.0,CE,30,0.05
13207298,BANKNIFTY26JAN56500PE,BANKNIFTY,2026-01-27,56500.0,PE,30,0.05
13196290,BANKNIFTY26JAN56400CE,BANKNIFTY,2026-01-27,56400.0,CE,30,0.05
13200130,BANKNIFTY26JAN56400PE,BANKNIFTY,2026-01-27,56400.0,PE,30,0.05
13193730,BANKNIFTY26JAN56300CE,BANKNIFTY,2026-01-27,56300.0,CE,30,0.05
13196034,BANKNIFTY26JAN56300PE,BANKNIFTY,2026-01-27,56300.0,PE,30,0.05
13188098,BANKNIFTY26JAN56200CE,BANKNIFTY,2026-01-27,56200.0,CE,30,0.05
13192962,BANKNIFTY26JAN56200PE,BANKNIFTY,2026-01-27,56200.0,PE,30,0.05
13185026,BANKNIFTY26JAN56100CE,BANKNIFTY,2026-01-27,56100.0,CE,30,0.05
13187842,BANKNIFTY26JAN56100PE,BANKNIFTY,2026-01-27,56100.0,PE,30,0.05
13170946,BANKNIFTY26JAN56000CE,BANKNIFTY,2026-01-27,56000.0,CE,30,0.05
13184770,BANKNIFTY26JAN56000PE,BANKNIFTY,2026-01-27,56000.0,PE,30,0.05
13164802,BANKNIFTY26JAN55900CE,BANKNIFTY,2026-01-27,55900.0,CE,30,0.05
13168898,BANKNIFTY26JAN55900PE,BANKNIFTY,2026-01-27,55900.0,PE,30,0.05
13164290,BANKNIFTY26JAN55800CE,BANKNIFTY,2026-01-27,55800.0,CE,30,0.05
13164546,BANKNIFTY26JAN55800PE,BANKNIFTY,2026-01-27,55800.0,PE,30,0.05
13154562,BANKNIFTY26JAN55700CE,BANKNIFTY,2026-01-27,55700.0,CE,30,0.05
13164034,BANKNIFTY26JAN55700PE,BANKNIFTY,2026-01-27,55700.0,PE,30,0.05
13153026,BANKNIFTY26JAN55600CE,BANKNIFTY,2026-01-27,55600.0,CE,30,0.05
13154306,BANKNIFTY26JAN55600PE,BANKNIFTY,2026-01-27,55600.0,PE,30,0.05
13140738,BANKNIFTY26JAN55500CE,BANKNIFTY,2026-01-27,55500.0,CE,30,0.05
13152770,BANKNIFTY26JAN55500PE,BANKNIFTY,2026-01-27,55500.0,PE,30,0.05
13139714,BANKNIFTY26JAN55400CE,BANKNIFTY,2026-01-27,55400.0,CE,30,0.05
13139970,BANKNIFTY26JAN55400PE,BANKNIFTY,2026-01-27,55400.0,PE,30,0.05
13129474,BANKNIFTY26JAN55300CE,BANKNIFTY,2026-01-27,55300.0,CE,30,0.05
13138946,BANKNIFTY26JAN55300PE,BANKNIFTY,2026-01-27,55300.0,PE,30,0.05
13122818,BANKNIFTY26JAN55200CE,BANKNIFTY,2026-01-27,55200.0,CE,30,0.05
13129218,BANKNIFTY26JAN55200PE,BANKNIFTY,2026-01-27,55200.0,PE,30,0.05
13118210,BANKNIFTY26JAN55100CE,BANKNIFTY,2026-01-27,55100.0,CE,30,0.05
13122562,BANKNIFTY26JAN55100PE,BANKNIFTY,2026-01-27,55100.0,PE,30,0.05
13115650,BANKNIFTY26JAN55000CE,BANKNIFTY,2026-01-27,55000.0,CE,30,0.05
13117954,BANKNIFTY26JAN55000PE,BANKNIFTY,2026-01-27,55000.0,PE,30,0.05
13115138,BANKNIFTY26JAN54900CE,BANKNIFTY,2026-01-27,54900.0,CE,30,0.05
13115394,BANKNIFTY26JAN54900PE,BANKNIFTY,2026-01-27,54900.0,PE,30,0.05
13114626,BANKNIFTY26JAN54800CE,BANKNIFTY,2026-01-27,54800.0,CE,30,0.05
13114882,BANKNIFTY26JAN54800PE,BANKNIFTY,2026-01-27,54800.0,PE,30,0.05
13114114,BANKNIFTY26JAN54700CE,BANKNIFTY,2026-01-27,54700.0,CE,30,0.05
13114370,BANKNIFTY26JAN54700PE,BANKNIFTY,2026-01-27,54700.0,PE,30,0.05
13100290,BANKNIFTY26JAN54600CE,BANKNIFTY,2026-01-27,54600.0,CE,30,0.05
13113858,BANKNIFTY26JAN54600PE,BANKNIFTY,2026-01-27,54600.0,PE,30,0.05
13098754,BANKNIFTY26JAN54500CE,BANKNIFTY,2026-01-27,54500.0,CE,30,0.05
13100034,BANKNIFTY26JAN54500PE,BANKNIFTY,2026-01-27,54500.0,PE,30,0.05
13096194,BANKNIFTY26JAN54400CE,BANKNIFTY,2026-01-27,54400.0,CE,30,0.05
13098498,BANKNIFTY26JAN54400PE,BANKNIFTY,2026-01-27,54400.0,PE,30,0.05
13042434,BANKNIFTY26JAN54300CE,BANKNIFTY,2026-01-27,54300.0,CE,30,0.05
13095938,BANKNIFTY26JAN54300PE,BANKNIFTY,2026-01-27,54300.0,PE,30,0.05
13033730,BANKNIFTY26JAN54200CE,BANKNIFTY,2026-01-27,54200.0,CE,30,0.05
13042178,BANKNIFTY26JAN54200PE,BANKNIFTY,2026-01-27,54200.0,PE,30,0.05
13029378,BANKNIFTY26JAN54100CE,BANKNIFTY,2026-01-27,54100.0,CE,30,0.05
13033474,BANKNIFTY26JAN54100PE,BANKNIFTY,2026-01-27,54100.0,PE,30,0.05
13028354,BANKNIFTY26JAN54000CE,BANKNIFTY,2026-01-27,54000.0,CE,30,0.05
13028610,BANKNIFTY26JAN54000PE,BANKNIFTY,2026-01-27,54000.0,PE,30,0.05
13027842,BANKNIFTY26JAN53900CE,BANKNIFTY,2026-01-27,53900.0,CE,30,0.05
13028098,BANKNIFTY26JAN53900PE,BANKNIFTY,2026-01-27,53900.0,PE,30,0.05
13027330,BANKNIFTY26JAN53800CE,BANKNIFTY,2026-01-27,53800.0,CE,30,0.05
13027586,BANKNIFTY26JAN53800PE,BANKNIFTY,2026-01-27,53800.0,PE,30,0.05
13026306,BANKNIFTY26JAN53700CE,BANKNIFTY,2026-01-27,53700.0,CE,30,0.05
13026562,BANKNIFTY26JAN53700PE,BANKNIFTY,2026-01-27,53700.0,PE,30,0.05
13025794,BANKNIFTY26JAN53600CE,BANKNIFTY,2026-01-27,53600.0,CE,30,0.05
13026050,BANKNIFTY26JAN53600PE,BANKNIFTY,2026-01-27,53600.0,PE,30,0.05
13025282,BANKNIFTY26JAN53500CE,BANKNIFTY,2026-01-27,53500.0,CE,30,0.05
13025538,BANKNIFTY26JAN53500PE,BANKNIFTY,2026-01-27,53500.0,PE,30,0.05
13024770,BANKNIFTY26JAN53400CE,BANKNIFTY,2026-01-27,53400.0,CE,30,0.05
13025026,BANKNIFTY26JAN53400PE,BANKNIFTY,2026-01-27,53400.0,PE,30,0.05
13024258,BANKNIFTY26JAN53300CE,BANKNIFTY,2026-01-27,53300.0,CE,30,0.05
13024514,BANKNIFTY26JAN53300PE,BANKNIFTY,2026-01-27,53300.0,PE,30,0.05
13023746,BANKNIFTY26JAN53200CE,BANKNIFTY,2026-01-27,53200.0,CE,30,0.05
13024002,BANKNIFTY26JAN53200PE,BANKNIFTY,2026-01-27,53200.0,PE,30,0.05
13020674,BANKNIFTY26JAN53100CE,BANKNIFTY,2026-01-27,53100.0,CE,30,0.05
13020930,BANKNIFTY26JAN53100PE,BANKNIFTY,2026-01-27,53100.0,PE,30,0.05
13020162,BANKNIFTY26JAN53000CE,BANKNIFTY,2026-01-27,53000.0,CE,30,0.05
13020418,BANKNIFTY26JAN53000PE,BANKNIFTY,2026-01-27,53000.0,PE,30,0.05
13019138,BANKNIFTY26JAN52900CE,BANKNIFTY,2026-01-27,52900.0,CE,30,0.05
13019394,BANKNIFTY26JAN52900PE,BANKNIFTY,2026-01-27,52900.0,PE,30,0.05
13018626,BANKNIFTY26JAN52800CE,BANKNIFTY,2026-01-27,52800.0,CE,30,0.05
13018882,BANKNIFTY26JAN52800PE,BANKNIFTY,2026-01-27,52800.0,PE,30,0.05
13018114,BANKNIFTY26JAN52700CE,BANKNIFTY,2026-01-27,52700.0,CE,30,0.05
13018370,BANKNIFTY26JAN52700PE,BANKNIFTY,2026-01-27,52700.0,PE,30,0.05
13017602,BANKNIFTY26JAN52600CE,BANKNIFTY,2026-01-27,52600.0,CE,30,0.05
13017858,BANKNIFTY26JAN52600PE,BANKNIFTY,2026-01-27,52600.0,PE,30,0.05
13017090,BANKNIFTY26JAN52500CE,BANKNIFTY,2026-01-27,52500.0,CE,30,0.05
13017346,BANKNIFTY26JAN52500PE,BANKNIFTY,2026-01-27,52500.0,PE,30,0.05
13012482,BANKNIFTY26JAN52000CE,BANKNIFTY,2026-01-27,52000.0,CE,30,0.05
13012738,BANKNIFTY26JAN52000PE,BANKNIFTY,2026-01-27,52000.0,PE,30,0.05
13008386,BANKNIFTY26JAN51500CE,BANKNIFTY,2026-01-27,51500.0,CE,30,0.05
13008642,BANKNIFTY26JAN51500PE,BANKNIFTY,2026-01-27,51500.0,PE,30,0.05
13004802,BANKNIFTY26JAN51000CE,BANKNIFTY,2026-01-27,51000.0,CE,30,0.05
13005058,BANKNIFTY26JAN51000PE,BANKNIFTY,2026-01-27,51000.0,PE,30,0.05
13000194,BANKNIFTY26JAN50500CE,BANKNIFTY,2026-01-27,50500.0,CE,30,0.05
13000450,BANKNIFTY26JAN50500PE,BANKNIFTY,2026-01-27,50500.0,PE,30,0.05
12997634,BANKNIFTY26JAN50000CE,BANKNIFTY,2026-01-27,50000.0,CE,30,0.05
12997890,BANKNIFTY26JAN50000PE,BANKNIFTY,2026-01-27,50000.0,PE,30,0.05
15421698,BANKNIFTY26FEB59900CE,BANKNIFTY,2026-02-24,59900.0,CE,30,0.05
15421954,BANKNIFTY26FEB59900PE,BANKNIFTY,2026-02-24,59900.0,PE,30,0.05
15421186,BANKNIFTY26FEB59800CE,BANKNIFTY,2026-02-24,59800.0,CE,30,0.05
15421442,BANKNIFTY26FEB59800PE,BANKNIFTY,2026-02-24,59800.0,PE,30,0.05
15422210,BANKNIFTY26FEB60000CE,BANKNIFTY,2026-02-24,60000.0,CE,30,0.05
15422466,BANKNIFTY26FEB60000PE,BANKNIFTY,2026-02-24,60000.0,PE,30,0.05
15420674,BANKNIFTY26FEB59700CE,BANKNIFTY,2026-02-24,59700.0,CE,30,0.05
15420930,BANKNIFTY26FEB59700PE,BANKNIFTY,2026-02-24,59700.0,PE,30,0.05
15422722,BANKNIFTY26FEB60100CE,BANKNIFTY,2026-02-24,60100.0,CE,30,0.05
15422978,BANKNIFTY26FEB60100PE,BANKNIFTY,2026-02-24,60100.0,PE,30,0.05
15419650,BANKNIFTY26FEB59600CE,BANKNIFTY,2026-02-24,59600.0,CE,30,0.05
15419906,BANKNIFTY26FEB59600PE,BANKNIFTY,2026-02-24,59600.0,PE,30,0.05
15423234,BANKNIFTY26FEB60200CE,BANKNIFTY,2026-02-24,60200.0,CE,30,0.05
15423490,BANKNIFTY26FEB60200PE,BANKNIFTY,2026-02-24,60200.0,PE,30,0.05
15418626,BANKNIFTY26FEB59500CE,BANKNIFTY,2026-02-24,59500.0,CE,30,0.05
15418882,BANKNIFTY26FEB59500PE,BANKNIFTY,2026-02-24,59500.0,PE,30,0.05
15423746,BANKNIFTY26FEB60300CE,BANKNIFTY,2026-02-24,60300.0,CE,30,0.05
15424002,BANKNIFTY26FEB60300PE,BANKNIFTY,2026-02-24,60300.0,PE,30,0.05
15417602,BANKNIFTY26FEB59400CE,BANKNIFTY,2026-02-24,59400.0,CE,30,0.05
15418370,BANKNIFTY26FEB59400PE,BANKNIFTY,2026-02-24,59400.0,PE,30,0.05
15424258,BANKNIFTY26FEB60400CE,BANKNIFTY,2026-02-24,60400.0,CE,30,0.05
15424514,BANKNIFTY26FEB60400PE,BANKNIFTY,2026-02-24,60400.0,PE,30,0.05
15415554,BANKNIFTY26FEB59300CE,BANKNIFTY,2026-02-24,59300.0,CE,30,0.05
15417346,BANKNIFTY26FEB59300PE,BANKNIFTY,2026-02-24,59300.0,PE,30,0.05
15424770,BANKNIFTY26FEB60500CE,BANKNIFTY,2026-02-24,60500.0,CE,30,0.05
15425026,BANKNIFTY26FEB60500PE,BANKNIFTY,2026-02-24,60500.0,PE,30,0.05
15414274,BANKNIFTY26FEB59200CE,BANKNIFTY,2026-02-24,59200.0,CE,30,0.05
15414530,BANKNIFTY26FEB59200PE,BANKNIFTY,2026-02-24,59200.0,PE,30,0.05
15425282,BANKNIFTY26FEB60600CE,BANKNIFTY,2026-02-24,60600.0,CE,30,0.05
15425538,BANKNIFTY26FEB60600PE,BANKNIFTY,2026-02-24,60600.0,PE,30,0.05
15426050,BANKNIFTY26FEB60700PE,BANKNIFTY,2026-02-24,60700.0,PE,30,0.05
15502594,BANKNIFTY26FEB67500CE,BANKNIFTY,2026-02-24,67500.0,CE,30,0.05
15502850,BANKNIFTY26FEB67500PE,BANKNIFTY,2026-02-24,67500.0,PE,30,0.05
15498498,BANKNIFTY26FEB67000CE,BANKNIFTY,2026-02-24,67000.0,CE,30,0.05
15498754,BANKNIFTY26FEB67000PE,BANKNIFTY,2026-02-24,67000.0,PE,30,0.05
15495938,BANKNIFTY26FEB66500CE,BANKNIFTY,2026-02-24,66500.0,CE,30,0.05
15496194,BANKNIFTY26FEB66500PE,BANKNIFTY,2026-02-24,66500.0,PE,30,0.05
15493378,BANKNIFTY26FEB66000CE,BANKNIFTY,2026-02-24,66000.0,CE,30,0.05
15493634,BANKNIFTY26FEB66000PE,BANKNIFTY,2026-02-24,66000.0,PE,30,0.05
